Date,Open,High,Low,Close,Adj Close,Volume
1981-02-19,0.1149553582072258,0.1149553582072258,0.1143973246216774,0.1143973246216774,0.08936726301908493,22310400
1981-02-20,0.1088169664144516,0.1088169664144516,0.1082589253783226,0.1082589253783226,0.08457197993993759,24371200
1981-02-23,0.1099330335855484,0.1104910746216774,0.1099330335855484,0.1099330335855484,0.08587980270385742,14112000
1981-02-24,0.1071428582072258,0.1071428582072258,0.1060267835855484,0.1060267835855484,0.08282823115587234,16979200
1981-02-25,0.1127232164144516,0.11328125,0.1127232164144516,0.1127232164144516,0.08805947750806808,19488000
1981-02-26,0.1143973246216774,0.1149553582072258,0.1143973246216774,0.1143973246216774,0.08936726301908493,10841600
1981-02-27,0.1183035746216774,0.1194196417927742,0.1183035746216774,0.1183035746216774,0.09241889417171478,14761600
1981-03-02,0.1188616082072258,0.1194196417927742,0.1188616082072258,0.1188616082072258,0.0928548127412796,11760000
1981-03-03,0.1177455335855484,0.1177455335855484,0.1171875,0.1171875,0.09154698997735977,16172800
1981-03-04,0.1166294664144516,0.1166294664144516,0.1160714253783226,0.1160714253783226,0.09067511558532715,13708800
1981-03-05,0.1160714253783226,0.1160714253783226,0.1155133917927742,0.1155133917927742,0.09023918211460114,5376000
1981-03-06,0.1155133917927742,0.1155133917927742,0.1143973246216774,0.1143973246216774,0.08936726301908493,11603200
1981-03-09,0.1060267835855484,0.1060267835855484,0.10546875,0.10546875,0.08239229023456573,15321600
1981-03-10,0.1010044664144516,0.1010044664144516,0.1004464253783226,0.1004464253783226,0.07846883684396744,28380800
1981-03-11,0.09765625,0.09765625,0.0965401753783226,0.0965401753783226,0.07541730254888535,29859200
1981-03-12,0.1004464253783226,0.1010044664144516,0.1004464253783226,0.1004464253783226,0.07846883684396744,59248000
1981-03-13,0.0998883917927742,0.0998883917927742,0.0993303582072258,0.0993303582072258,0.07759696245193481,231302400
1981-03-16,0.1032366082072258,0.1043526753783226,0.1032366082072258,0.1032366082072258,0.0806485265493393,37228800
1981-03-17,0.1082589253783226,0.109375,0.1082589253783226,0.1082589253783226,0.08457197993993759,43747200
1981-03-18,0.1149553582072258,0.1160714253783226,0.1149553582072258,0.1149553582072258,0.08980326354503632,36937600
1981-03-19,0.1143973246216774,0.1143973246216774,0.1138392835855484,0.1138392835855484,0.0889313593506813,37811200
1981-03-20,0.1149553582072258,0.1160714253783226,0.1149553582072258,0.1149553582072258,0.08980326354503632,14604800
1981-03-23,0.1194196417927742,0.1205357164144516,0.1194196417927742,0.1194196417927742,0.0932907685637474,22019200
1981-03-24,0.1194196417927742,0.1194196417927742,0.1188616082072258,0.1188616082072258,0.0928548127412796,28156800
1981-03-25,0.1177455335855484,0.1177455335855484,0.1166294664144516,0.1166294664144516,0.09111108630895615,7056000
1981-03-26,0.1149553582072258,0.1149553582072258,0.1143973246216774,0.1143973246216774,0.08936726301908493,12275200
1981-03-27,0.1110491082072258,0.1110491082072258,0.1104910746216774,0.1104910746216774,0.08631571382284164,12252800
1981-03-30,0.1104910746216774,0.1116071417927742,0.1104910746216774,0.1104910746216774,0.08631571382284164,9900800
1981-03-31,0.1104910746216774,0.1104910746216774,0.109375,0.109375,0.08544384688138962,15993600
1981-04-01,0.1088169664144516,0.1088169664144516,0.1082589253783226,0.1082589253783226,0.08457197993993759,34070400
1981-04-02,0.1177455335855484,0.1183035746216774,0.1177455335855484,0.1177455335855484,0.09198292344808578,31404800
1981-04-03,0.1183035746216774,0.1188616082072258,0.1183035746216774,0.1183035746216774,0.09241889417171478,16486400
1981-04-06,0.1166294664144516,0.1166294664144516,0.1160714253783226,0.1160714253783226,0.09067511558532715,22803200
1981-04-07,0.1155133917927742,0.1155133917927742,0.1149553582072258,0.1149553582072258,0.08980326354503632,10684800
1981-04-08,0.1205357164144516,0.1216517835855484,0.1205357164144516,0.1205357164144516,0.09416259825229645,21952000
1981-04-09,0.1227678582072258,0.1233258917927742,0.1227678582072258,0.1227678582072258,0.0959063470363617,12499200
1981-04-10,0.1244419664144516,0.125,0.1244419664144516,0.1244419664144516,0.09721418470144272,33465600
1981-04-13,0.1244419664144516,0.125,0.1244419664144516,0.1244419664144516,0.09721418470144272,16060800
1981-04-14,0.1244419664144516,0.125,0.1244419664144516,0.1244419664144516,0.09721418470144272,6652800
1981-04-15,0.1188616082072258,0.1188616082072258,0.1183035746216774,0.1183035746216774,0.09241889417171478,34048000
1981-04-16,0.1121651753783226,0.1121651753783226,0.1116071417927742,0.1116071417927742,0.08718761801719666,23878400
1981-04-20,0.1149553582072258,0.1155133917927742,0.1149553582072258,0.1149553582072258,0.08980326354503632,35347200
1981-04-21,0.1227678582072258,0.1233258917927742,0.1227678582072258,0.1227678582072258,0.0959063470363617,28537600
1981-04-22,0.1272321492433548,0.1277901828289032,0.1272321492433548,0.1272321492433548,0.09939389675855637,18995200
1981-04-23,0.1305803507566452,0.1311383992433548,0.1305803507566452,0.1305803507566452,0.10200951248407364,58016000
1981-04-24,0.1305803507566452,0.1305803507566452,0.1294642835855484,0.1294642835855484,0.10113764554262161,35056000
1981-04-27,0.12890625,0.12890625,0.1283482164144516,0.1283482164144516,0.10026576370000839,38528000
1981-04-28,0.1266741007566452,0.1266741007566452,0.1261160671710968,0.1261160671710968,0.09852201491594315,32188800
1981-04-29,0.125,0.125,0.1244419664144516,0.1244419664144516,0.09721418470144272,13641600
1981-04-30,0.1266741007566452,0.1277901828289032,0.1266741007566452,0.1266741007566452,0.09895795583724976,12611200
1981-05-01,0.1266741007566452,0.1277901828289032,0.1266741007566452,0.1266741007566452,0.09895795583724976,16553600
1981-05-04,0.1266741007566452,0.1266741007566452,0.1261160671710968,0.1261160671710968,0.09852201491594315,14448000
1981-05-05,0.1261160671710968,0.1261160671710968,0.1255580335855484,0.1255580335855484,0.09808606654405594,17539200
1981-05-06,0.1227678582072258,0.1227678582072258,0.1222098246216774,0.1222098246216774,0.09547048062086105,18950400
1981-05-07,0.1238839253783226,0.1244419664144516,0.1238839253783226,0.1238839253783226,0.0967782512307167,9363200
1981-05-08,0.125,0.1255580335855484,0.125,0.125,0.09765013307332993,7907200
1981-05-11,0.1227678582072258,0.1227678582072258,0.1222098246216774,0.1222098246216774,0.09547048062086105,11939200
1981-05-12,0.1222098246216774,0.1238839253783226,0.1222098246216774,0.1222098246216774,0.09547048062086105,4256000
1981-05-13,0.1222098246216774,0.1233258917927742,0.1216517835855484,0.1216517835855484,0.09503454715013504,4905600
1981-05-14,0.12109375,0.12109375,0.1199776753783226,0.1199776753783226,0.09372668713331223,4928000
1981-05-15,0.1227678582072258,0.1244419664144516,0.1227678582072258,0.1227678582072258,0.0959063470363617,4905600
1981-05-18,0.125,0.1261160671710968,0.125,0.125,0.09765013307332993,4166400
1981-05-19,0.1233258917927742,0.1233258917927742,0.1227678582072258,0.1227678582072258,0.0959063470363617,25424000
1981-05-20,0.1266741007566452,0.1277901828289032,0.1266741007566452,0.1266741007566452,0.09895795583724976,13283200
1981-05-21,0.1339285671710968,0.1344866007566452,0.1339285671710968,0.1339285671710968,0.1046251654624939,32211200
1981-05-22,0.1400669664144516,0.1411830335855484,0.1400669664144516,0.1400669664144516,0.10942046344280243,31427200
1981-05-26,0.1400669664144516,0.1400669664144516,0.1395089328289032,0.1395089328289032,0.1089845523238182,85344000
1981-05-27,0.1473214328289032,0.1478794664144516,0.1473214328289032,0.1473214328289032,0.11508769541978836,149497600
1981-05-28,0.1473214328289032,0.1478794664144516,0.1473214328289032,0.1473214328289032,0.11508769541978836,73987200
1981-05-29,0.1478794664144516,0.1484375,0.1478794664144516,0.1478794664144516,0.11552364379167557,59382400
1981-06-01,0.1478794664144516,0.1484375,0.1478794664144516,0.1478794664144516,0.11552364379167557,51251200
1981-06-02,0.1411830335855484,0.1411830335855484,0.140625,0.140625,0.10985638201236725,40432000
1981-06-03,0.140625,0.1417410671710968,0.140625,0.140625,0.10985638201236725,39446400
1981-06-04,0.1434151828289032,0.1439732164144516,0.1434151828289032,0.1434151828289032,0.11203610152006149,56067200
1981-06-05,0.1417410671710968,0.1417410671710968,0.1411830335855484,0.1411830335855484,0.11029236018657684,57680000
1981-06-08,0.13671875,0.13671875,0.1361607164144516,0.1361607164144516,0.10636892169713974,93497600
1981-06-09,0.1389508992433548,0.1395089328289032,0.1389508992433548,0.1389508992433548,0.10854858160018921,119593600
1981-06-10,0.140625,0.1422991007566452,0.140625,0.140625,0.10985638201236725,25222400
1981-06-11,0.1467633992433548,0.1473214328289032,0.1467633992433548,0.1467633992433548,0.11465168744325638,38976000
1981-06-12,0.1456473171710968,0.1456473171710968,0.1450892835855484,0.1450892835855484,0.11334390193223953,25804800
1981-06-15,0.1450892835855484,0.1450892835855484,0.14453125,0.14453125,0.11290799826383591,143763200
1981-06-16,0.1422991007566452,0.1422991007566452,0.1417410671710968,0.1417410671710968,0.11072827130556107,37251200
1981-06-17,0.1400669664144516,0.1400669664144516,0.1395089328289032,0.1395089328289032,0.1089845523238182,27574400
1981-06-18,0.1395089328289032,0.1400669664144516,0.1389508992433548,0.1389508992433548,0.10854858160018921,23049600
1981-06-19,0.1356026828289032,0.1356026828289032,0.1350446492433548,0.1350446492433548,0.10549697279930115,27507200
1981-06-22,0.1305803507566452,0.1305803507566452,0.1300223171710968,0.1300223171710968,0.10157354921102524,10841600
1981-06-23,0.1322544664144516,0.1333705335855484,0.1322544664144516,0.1322544664144516,0.10331734269857407,15030400
1981-06-24,0.1300223171710968,0.1300223171710968,0.12890625,0.12890625,0.1007016971707344,23027200
1981-06-25,0.1316964328289032,0.1322544664144516,0.1316964328289032,0.1316964328289032,0.10288136452436447,24259200
1981-06-26,0.1311383992433548,0.1311383992433548,0.1300223171710968,0.1300223171710968,0.10157354921102524,23788800
1981-06-29,0.1266741007566452,0.1266741007566452,0.1255580335855484,0.1255580335855484,0.09808606654405594,10595200
1981-06-30,0.1166294664144516,0.1166294664144516,0.1160714253783226,0.1160714253783226,0.09067511558532715,35907200
1981-07-01,0.1155133917927742,0.1155133917927742,0.1149553582072258,0.1149553582072258,0.08980326354503632,170464000
1981-07-02,0.1149553582072258,0.1155133917927742,0.1149553582072258,0.1149553582072258,0.08980326354503632,30284800
1981-07-06,0.1121651753783226,0.1121651753783226,0.1110491082072258,0.1110491082072258,0.08675166964530945,16531200
1981-07-07,0.1121651753783226,0.11328125,0.1121651753783226,0.1121651753783226,0.08762357383966446,15836800
1981-07-08,0.1166294664144516,0.1171875,0.1166294664144516,0.1166294664144516,0.09111108630895615,16620800
1981-07-09,0.1082589253783226,0.1082589253783226,0.1077008917927742,0.1077008917927742,0.08413605391979218,32883200
1981-07-10,0.0998883917927742,0.0998883917927742,0.0993303582072258,0.0993303582072258,0.07759696245193481,55171200
1981-07-13,0.1015625,0.1021205335855484,0.1015625,0.1015625,0.07934075593948364,45740800
1981-07-14,0.1060267835855484,0.1071428582072258,0.1060267835855484,0.1060267835855484,0.08282823115587234,19779200
1981-07-15,0.1088169664144516,0.109375,0.1088169664144516,0.1088169664144516,0.08500790596008301,10953600
1981-07-16,0.1116071417927742,0.1127232164144516,0.1116071417927742,0.1116071417927742,0.08718761801719666,15232000
1981-07-17,0.1155133917927742,0.1160714253783226,0.1155133917927742,0.1155133917927742,0.09023918211460114,19824000
1981-07-20,0.1082589253783226,0.1082589253783226,0.1077008917927742,0.1077008917927742,0.08413605391979218,23654400
1981-07-21,0.1077008917927742,0.1077008917927742,0.1071428582072258,0.1071428582072258,0.08370012044906616,31942400
1981-07-22,0.1021205335855484,0.1021205335855484,0.1010044664144516,0.1010044664144516,0.07890478521585464,22668800
1981-07-23,0.1037946417927742,0.1043526753783226,0.1037946417927742,0.1037946417927742,0.08108449727296829,34451200
1981-07-24,0.1071428582072258,0.1077008917927742,0.1071428582072258,0.1071428582072258,0.08370012044906616,28851200
1981-07-27,0.1116071417927742,0.1121651753783226,0.1116071417927742,0.1116071417927742,0.08718761801719666,17337600
1981-07-28,0.1082589253783226,0.1082589253783226,0.1077008917927742,0.1077008917927742,0.08413605391979218,22848000
1981-07-29,0.1065848246216774,0.1065848246216774,0.1060267835855484,0.1060267835855484,0.08282823115587234,15500800
1981-07-30,0.1099330335855484,0.1110491082072258,0.1099330335855484,0.1099330335855484,0.08587980270385742,9900800
1981-07-31,0.1116071417927742,0.1121651753783226,0.1116071417927742,0.1116071417927742,0.08718761801719666,10953600
1981-08-03,0.1116071417927742,0.1116071417927742,0.1104910746216774,0.1104910746216774,0.08631571382284164,12432000
1981-08-04,0.1121651753783226,0.1127232164144516,0.1121651753783226,0.1121651753783226,0.08762357383966446,31673600
1981-08-05,0.1155133917927742,0.1160714253783226,0.1155133917927742,0.1155133917927742,0.09023918211460114,17494400
1981-08-06,0.11328125,0.11328125,0.1127232164144516,0.1127232164144516,0.08805947750806808,10528000
1981-08-07,0.1127232164144516,0.11328125,0.1127232164144516,0.1127232164144516,0.08805947750806808,9206400
1981-08-11,0.1104910746216774,0.1104910746216774,0.109375,0.109375,0.08544384688138962,71456000
1981-08-12,0.1077008917927742,0.1077008917927742,0.1071428582072258,0.1071428582072258,0.08370012044906616,26275200
1981-08-13,0.1043526753783226,0.1043526753783226,0.1037946417927742,0.1037946417927742,0.08108449727296829,27484800
1981-08-14,0.1032366082072258,0.1032366082072258,0.1021205335855484,0.1021205335855484,0.07977667450904846,24192000
1981-08-17,0.0998883917927742,0.0998883917927742,0.0987723246216774,0.0987723246216774,0.07716105878353119,18905600
1981-08-18,0.09765625,0.09765625,0.0965401753783226,0.0965401753783226,0.07541730254888535,17001600
1981-08-19,0.0965401753783226,0.0965401753783226,0.0954241082072258,0.0954241082072258,0.07454540580511093,20675200
1981-08-20,0.0965401753783226,0.0970982164144516,0.0965401753783226,0.0965401753783226,0.07541730254888535,17113600
1981-08-21,0.0909598246216774,0.0909598246216774,0.08984375,0.08984375,0.07018604874610901,41910400
1981-08-24,0.0848214253783226,0.0848214253783226,0.0842633917927742,0.0842633917927742,0.0658266544342041,23072000
1981-08-25,0.0864955335855484,0.0870535746216774,0.0864955335855484,0.0864955335855484,0.06757040321826935,40700800
1981-08-26,0.0853794664144516,0.0853794664144516,0.0848214253783226,0.0848214253783226,0.06626258790493011,33600000
1981-08-27,0.0853794664144516,0.0859375,0.0853794664144516,0.0853794664144516,0.06669852137565613,25916800
1981-08-28,0.08984375,0.0904017835855484,0.08984375,0.08984375,0.07018604874610901,38035200
1981-08-31,0.08984375,0.0904017835855484,0.08984375,0.08984375,0.07018604874610901,40947200
1981-09-01,0.0954241082072258,0.0959821417927742,0.0954241082072258,0.0954241082072258,0.07454540580511093,37027200
1981-09-02,0.0970982164144516,0.09765625,0.0970982164144516,0.0970982164144516,0.07585322111845016,19376000
1981-09-03,0.0931919664144516,0.0931919664144516,0.0920758917927742,0.0920758917927742,0.07192979753017426,37475200
1981-09-04,0.0915178582072258,0.0915178582072258,0.0909598246216774,0.0909598246216774,0.07105793058872223,15254400
1981-09-08,0.0887276753783226,0.0887276753783226,0.0881696417927742,0.0881696417927742,0.06887821108102798,25446400
1981-09-09,0.0881696417927742,0.0887276753783226,0.0881696417927742,0.0881696417927742,0.06887821108102798,30531200
1981-09-10,0.0887276753783226,0.0892857164144516,0.0887276753783226,0.0887276753783226,0.06931416690349579,34809600
1981-09-11,0.0881696417927742,0.0881696417927742,0.0876116082072258,0.0876116082072258,0.06844229251146317,17539200
1981-09-14,0.0853794664144516,0.0853794664144516,0.0848214253783226,0.0848214253783226,0.06626258790493011,27686400
1981-09-15,0.0831473246216774,0.0831473246216774,0.0825892835855484,0.0825892835855484,0.06451887637376785,19510400
1981-09-16,0.0814732164144516,0.0814732164144516,0.0809151753783226,0.0809151753783226,0.06321100145578384,19353600
1981-09-17,0.0792410746216774,0.0792410746216774,0.0786830335855484,0.0786830335855484,0.06146726757287979,19376000
1981-09-18,0.0792410746216774,0.0797991082072258,0.0792410746216774,0.0792410746216774,0.06190323084592819,26320000
1981-09-21,0.0797991082072258,0.0803571417927742,0.0797991082072258,0.0797991082072258,0.0623391754925251,49033600
1981-09-22,0.0758928582072258,0.0758928582072258,0.0753348246216774,0.0753348246216774,0.05885162577033043,47420800
1981-09-23,0.0747767835855484,0.0747767835855484,0.0736607164144516,0.0736607164144516,0.05754384770989418,28201600
1981-09-24,0.0736607164144516,0.0736607164144516,0.0731026753783226,0.0731026753783226,0.05710791051387787,18300800
1981-09-25,0.0647321417927742,0.0647321417927742,0.0636160746216774,0.0636160746216774,0.04969694837927818,34608000
1981-09-28,0.0641741082072258,0.0647321417927742,0.0641741082072258,0.0641741082072258,0.050132881850004196,91728000
1981-09-29,0.0675223246216774,0.0680803582072258,0.0675223246216774,0.0675223246216774,0.052748486399650574,94684800
1981-09-30,0.0680803582072258,0.0686383917927742,0.0680803582072258,0.0680803582072258,0.05318446084856987,49996800
1981-10-01,0.0680803582072258,0.0686383917927742,0.0680803582072258,0.0680803582072258,0.05318446084856987,61129600
1981-10-02,0.0736607164144516,0.07421875,0.0736607164144516,0.0736607164144516,0.05754384770989418,45046400
1981-10-05,0.0758928582072258,0.0770089253783226,0.0758928582072258,0.0758928582072258,0.059287577867507935,43097600
1981-10-06,0.0758928582072258,0.0758928582072258,0.0753348246216774,0.0753348246216774,0.05885162577033043,28358400
1981-10-07,0.0797991082072258,0.0809151753783226,0.0797991082072258,0.0797991082072258,0.0623391754925251,38841600
1981-10-08,0.0825892835855484,0.0831473246216774,0.0825892835855484,0.0825892835855484,0.06451887637376785,31091200
1981-10-09,0.0831473246216774,0.0842633917927742,0.0831473246216774,0.0831473246216774,0.06495476514101028,54521600
1981-10-12,0.0859375,0.0864955335855484,0.0859375,0.0859375,0.06713449209928513,27350400
1981-10-13,0.0859375,0.0870535746216774,0.0859375,0.0859375,0.06713449209928513,44195200
1981-10-14,0.0814732164144516,0.0814732164144516,0.0809151753783226,0.0809151753783226,0.06321100145578384,30979200
1981-10-15,0.0825892835855484,0.0831473246216774,0.0825892835855484,0.0825892835855484,0.06451887637376785,29433600
1981-10-16,0.08203125,0.08203125,0.0814732164144516,0.0814732164144516,0.06364695727825165,36467200
1981-10-19,0.0831473246216774,0.0837053582072258,0.0831473246216774,0.0831473246216774,0.06495476514101028,20585600
1981-10-20,0.0876116082072258,0.0881696417927742,0.0876116082072258,0.0876116082072258,0.06844229251146317,35728000
1981-10-21,0.0876116082072258,0.0881696417927742,0.0876116082072258,0.0876116082072258,0.06844229251146317,76899200
1981-10-22,0.0876116082072258,0.0876116082072258,0.0870535746216774,0.0870535746216774,0.06800632178783417,32278400
1981-10-23,0.0853794664144516,0.0853794664144516,0.0848214253783226,0.0848214253783226,0.06626258790493011,27910400
1981-10-26,0.0848214253783226,0.0853794664144516,0.0848214253783226,0.0848214253783226,0.06626258790493011,27283200
1981-10-27,0.0864955335855484,0.0876116082072258,0.0864955335855484,0.0864955335855484,0.06757040321826935,85590400
1981-10-28,0.0892857164144516,0.08984375,0.0892857164144516,0.0892857164144516,0.069750115275383,44172800
1981-10-29,0.0887276753783226,0.0887276753783226,0.0881696417927742,0.0881696417927742,0.06887821108102798,30486400
1981-10-30,0.0892857164144516,0.08984375,0.0892857164144516,0.0892857164144516,0.069750115275383,52729600
1981-11-02,0.0892857164144516,0.08984375,0.0892857164144516,0.0892857164144516,0.069750115275383,36915200
1981-11-03,0.0887276753783226,0.0887276753783226,0.0881696417927742,0.0881696417927742,0.06887821108102798,28380800
1981-11-04,0.0864955335855484,0.0864955335855484,0.0859375,0.0859375,0.06713449209928513,23811200
1981-11-05,0.0803571417927742,0.0803571417927742,0.0797991082072258,0.0797991082072258,0.0623391754925251,23363200
1981-11-06,0.0803571417927742,0.0809151753783226,0.0803571417927742,0.0803571417927742,0.06277508288621902,24595200
1981-11-09,0.0814732164144516,0.08203125,0.0814732164144516,0.0814732164144516,0.06364695727825165,20384000
1981-11-10,0.08203125,0.0825892835855484,0.08203125,0.08203125,0.06408292055130005,16755200
1981-11-11,0.0842633917927742,0.0848214253783226,0.0842633917927742,0.0842633917927742,0.0658266544342041,27440000
1981-11-12,0.0870535746216774,0.0876116082072258,0.0870535746216774,0.0870535746216774,0.06800632178783417,39916800
1981-11-13,0.0814732164144516,0.0814732164144516,0.0809151753783226,0.0809151753783226,0.06321100145578384,21011200
1981-11-16,0.0803571417927742,0.0803571417927742,0.0797991082072258,0.0797991082072258,0.0623391754925251,22556800
1981-11-17,0.0814732164144516,0.08203125,0.0814732164144516,0.0814732164144516,0.06364695727825165,35414400
1981-11-18,0.0842633917927742,0.0848214253783226,0.0842633917927742,0.0842633917927742,0.0658266544342041,29142400
1981-11-19,0.0842633917927742,0.0848214253783226,0.0842633917927742,0.0842633917927742,0.0658266544342041,40006400
1981-11-20,0.0848214253783226,0.0853794664144516,0.0848214253783226,0.0848214253783226,0.06626258790493011,38102400
1981-11-23,0.08203125,0.08203125,0.0809151753783226,0.0809151753783226,0.06321100145578384,22960000
1981-11-24,0.0809151753783226,0.0809151753783226,0.0803571417927742,0.0803571417927742,0.06277508288621902,22153600
1981-11-25,0.08203125,0.0825892835855484,0.08203125,0.08203125,0.06408292055130005,52550400
1981-11-27,0.0842633917927742,0.0848214253783226,0.0842633917927742,0.0842633917927742,0.0658266544342041,37251200
1981-11-30,0.0837053582072258,0.0837053582072258,0.0831473246216774,0.0831473246216774,0.06495476514101028,23968000
1981-12-01,0.0831473246216774,0.0837053582072258,0.0831473246216774,0.0831473246216774,0.06495476514101028,23385600
1981-12-02,0.0837053582072258,0.0842633917927742,0.0837053582072258,0.0837053582072258,0.06539073586463928,37564800
1981-12-03,0.0831473246216774,0.0831473246216774,0.0825892835855484,0.0825892835855484,0.06451887637376785,20428800
1981-12-04,0.0848214253783226,0.0853794664144516,0.0848214253783226,0.0848214253783226,0.06626258790493011,137155200
1981-12-07,0.0853794664144516,0.0859375,0.0853794664144516,0.0853794664144516,0.06669852137565613,59292800
1981-12-08,0.0848214253783226,0.0848214253783226,0.0837053582072258,0.0837053582072258,0.06539073586463928,50624000
1981-12-09,0.0842633917927742,0.0848214253783226,0.0842633917927742,0.0842633917927742,0.0658266544342041,34272000
1981-12-10,0.0842633917927742,0.0848214253783226,0.0842633917927742,0.0842633917927742,0.0658266544342041,37408000
1981-12-11,0.0842633917927742,0.0848214253783226,0.0837053582072258,0.0837053582072258,0.06539073586463928,76092800
1981-12-14,0.08203125,0.08203125,0.0809151753783226,0.0809151753783226,0.06321100145578384,25244800
1981-12-15,0.0831473246216774,0.0837053582072258,0.0831473246216774,0.0831473246216774,0.06495476514101028,31315200
1981-12-16,0.0870535746216774,0.0876116082072258,0.0870535746216774,0.0870535746216774,0.06800632178783417,65452800
